"f_9094","Points:0","Points:1","Points:2"
8.2451e+06,0.0011213,0.0047213,0
1.464e+07,0.00086078,0.0088977,0
2.9949e+06,0.0025062,0.031524,0
3.9614e+06,0.0017066,0.0078832,0
1.0306e+07,0.00078722,0.012485,0
4.9226e+06,0.001465,0.0011883,0
5.5543e+05,0.00068661,-0.0028067,0
13781,0.005995,0.046271,0
8077.2,0.030922,0.016139,0
5.1878e+06,0.0014599,0.0044682,0
1.0964e+06,0.0025756,0.013726,0
9.661e+05,0.0023558,0.011682,0
5.1038e+06,0.0011272,0.012552,0
2.2768e+07,0.00078715,0.011192,0
1.9921e+07,0.00049806,0.0015734,0
3.8435e+06,0.0018309,0.0047972,0
99021,0.0058277,0.013107,0
8.0615e+06,0.001287,0.0096654,0
7.2988e+06,0.0012074,0.0050214,0
1.3628e+07,0.00078869,0.0053459,0
1.6605e+07,0.00068297,0.0040514,0
2.7424e+05,0.0051709,0.018053,0
8.1023e+06,0.0010253,0.0064703,0
6.4312e+06,0.0010154,0.012412,0
4.2956e+06,0.0015241,-5.8152e-05,0
3.5312e+06,0.0019501,0.0039122,0
1.044e+07,0.00078889,0.013837,0
1.0664e+07,0.00089315,0.0056145,0
7.5739e+06,0.0011058,0.0055535,0
7.4546e+06,0.0011092,0.0056225,0
4.4509e+06,0.00161,0.0041699,0
8.8047e+06,0.00086071,0.013577,0
2.7031e+07,0.00044864,0.0025273,0
5.8214e+05,0.004855,0.0095004,0
6.4121e+06,0.001393,0.010111,0
1.024e+07,0.00042882,-0.00037646,0
1.1185e+07,0.00093289,0.011502,0
5.8503e+06,0.0010783,0.012254,0
7.9356e+06,0.00089353,0.013144,0
5.0297e+06,0.0014044,0.0060952,0
4.9671e+05,0.0062429,0.0074738,0
5.4122e+06,0.0010947,0.012821,0
2.13e+06,0.0021493,-0.00078117,0
2.8167e+07,0.00041184,0.0018002,0
2.1171e+07,0.00089864,0.016435,0
7.1409e+06,0.00099976,0.014092,0
3.0118e+07,0.00078685,0.016415,0
2.4195e+07,0.00083141,0.016326,0
1.5148e+06,0.0038634,0.0071386,0
7.0955e+07,0.00022628,0.0010413,0
3.1462e+06,0.0014441,0.012199,0
3.2443e+07,0.00078624,0.016474,0
4.5832e+06,0.001244,0.011808,0
1.029e+07,0.00086103,0.014626,0
5.7473e+06,0.0010756,0.013517,0
7.4558e+06,0.0010553,0.0035513,0
1.891e+07,0.00054627,0.0025259,0
49285,0.019166,0.012737,0
6.0479e+06,0.00124,0.0062832,0
1.6649e+07,0.00059671,0.002755,0
4.7442e+06,0.0015267,0.0081614,0
6274.3,0.0038173,-0.0086607,0
2.2567e+07,0.00086122,0.010157,0
2.8365e+07,0.00043009,0.0023727,0
3.0066e+07,0.00041655,0.002311,0
3.5025e+05,0.0049913,0.010356,0
7.5962e+06,0.0009953,0.0013887,0
9.2729e+06,0.0010343,0.0084947,0
3.5739e+06,0.00034512,-0.0012584,0
1.1143e+05,0.01025,0.013676,0
3.0229e+06,0.0018495,0.015788,0
61035,0.01518,0.0066102,0
6701.2,0.019209,0.041047,0
2.0975e+06,0.001871,0.013554,0
9.0978e+06,0.00097209,0.0058404,0
8.4808e+06,0.00086985,0.012639,0
3.7517e+06,0.0018466,0.0041774,0
1.8237e+07,0.00056492,0.002666,0
1.1078e+07,0.00089223,0.011701,0
1.0395e+07,0.00089217,0.0065124,0
1.2285e+07,0.00068491,0.0016586,0
5537.5,0.032639,0.013219,0
2.3331e+07,0.00050006,0.0028175,0
2.669e+06,0.0026558,0.0013485,0
1.6072e+07,0.00089911,0.010556,0
2.7618e+06,0.0022656,0.007463,0
191.41,0.023102,-0.023656,0
1.3425e+07,0.00094402,0.0091377,0
1.7156e+05,0.0067831,0.019103,0
2.0536e+06,0.0011708,0.017269,0
2.2296e+06,0.0019078,0.014143,0
1.901e+06,0.0020833,0.014197,0
1.0185e+07,0.0008834,0.014801,0
3.319e+06,0.0014223,0.011922,0
3.9005e+06,0.0017008,0.0061565,0
9.427e+06,0.00089375,0.0034736,0
3.5519e+07,0.00078816,0.016563,0
1.4587e+06,0.00082129,0.017332,0
2144.8,0.029596,0.041016,0
16264,0.00060486,-0.0068164,0
1.6661e+06,0.0038244,0.0019229,0
1.8593e+07,0.00082681,0.0092373,0
1.7676e+07,0.00094835,0.0097618,0
8.564e+06,0.0010746,0.0052331,0
3.2289e+07,0.00036048,0.0010449,0
1.4537e+07,0.00070776,0.0037208,0
1.6359e+07,4.5247e-05,-0.0003328,0
1.2964e+07,0.00078291,0.0040241,0
8.5626e+06,0.0010307,0.0042595,0
1.1309e+06,0.0026699,0.02274,0
1.7444e+06,0.001823,0.017176,0
1.4422e+06,0.0018295,0.017424,0
6.6773e+06,0.0011864,0.0040649,0
7.2817e+05,0.0031852,0.014282,0
24019,0.0057164,-0.0051972,0
45253,0.020227,0.014797,0
1.3887e+07,0.00096017,0.016903,0
5.3526e+06,0.0014104,0.0053107,0
5.6496e+06,0.0013005,0.00086868,0
6.9348e+06,0.0011298,0.0038252,0
7.947e+07,0.00021261,0.0009798,0
1.1235e+07,0.00076054,0.0027504,0
1.6536e+06,0.0019016,0.011631,0
1.7817e+07,0.00056145,0.0023761,0
5881.7,0.030553,0.025529,0
31487,0.018572,0.0041606,0
4.4493e+06,0.001214,0.013026,0
7.6666e+06,0.00090989,0.01275,0
2.4033e+06,0.0016643,0.011415,0
9.9697e+05,0.0025445,-0.0015099,0
9.0108e+05,0.0024273,0.019017,0
8.5491e+06,0.0008611,0.012922,0
3.0814e+07,0.00084801,0.016675,0
1.0192e+07,0.0010228,0.004904,0
4.4077e+06,0.0015628,0.015968,0
9.4333e+06,0.00094254,0.0070293,0
1.0574e+07,0.00089203,0.015031,0
8.8584e+06,0.00099606,0.015141,0
7.0497e+06,0.0011646,0.0054899,0
86010,0.01081,0.0043141,0
8.8102e+06,0.00087403,0.0016114,0
3.3311e+06,0.0014145,0.012046,0
9.8639e+05,0.0047927,0.0016398,0
1.16e+07,0.00084067,0.0069976,0
8.1935e+06,0.00094468,0.0027821,0
2.6753e+07,0.0003457,0.00010598,0
2490.7,0.037622,0.026767,0
1.1494e+07,0.00094894,0.0087235,0
1.3415e+07,0.00077492,0.0040833,0
6.3106e+06,0.0010383,0.013823,0
1.1153e+06,0.0027533,0.014539,0
2.9816e+06,0.0022887,0.003515,0
1.206e+07,0.0007168,0.0025144,0
1.4788e+06,0.0022463,0.016954,0
7.6955e+06,0.00096619,0.014225,0
2.0417e+07,0.00089355,0.0097181,0
24787,0.0065119,-0.0048073,0
9.6724e+06,0.00094814,0.0041974,0
1.1104e+05,0.0082412,0.011776,0
1.1536e+07,0.00089568,0.0044941,0
1.4545e+07,0.00067036,0.0031849,0
8.8656e+06,0.00086226,0.013698,0
1.8766e+06,0.0033301,0.0065615,0
9.9634e+06,0.00088815,0.0037842,0
8.3427e+06,0.0012406,0.0093819,0
2.5811e+06,0.0018667,0.016582,0
2.1161e+06,0.0019808,0.016713,0
1.2453e+07,0.00085993,0.0082716,0
23670,0.01269,-0.0020483,0
3.2292e+06,0.0020067,0.006034,0
4.7422e+06,0.0014902,0.0078098,0
9.4816e+06,0.00083452,0.0023432,0
1.2657e+07,0.00096425,0.010795,0
1.0803e+07,0.00080695,0.0033284,0
1.4378e+07,0.00067838,0.0032382,0
1.8572e+07,0.00056619,0.0028248,0
1.3631e+07,0.00062984,0.00053432,0
6.0355e+06,0.0012012,0.0015071,0
1.9527e+05,0.0051416,0.011146,0
37525,0.0071845,-0.0033883,0
1.4717e+07,0.00069775,0.0036635,0
2.1357e+07,0.00046938,0.0013409,0
1.2324e+06,0.0030535,0.010092,0
8.6513e+06,0.0008794,0.012342,0
4.9356,0.0034964,-0.04647,0
6.9936e+06,0.0011606,0.011044,0
1833,0.014813,-0.01291,0
3.8385e+06,0.002315,0.028726,0
2.1699e+06,0.0029488,0.0059242,0
1.9327e+06,0.0027759,0.0092032,0
2.282e+07,0.00043867,0.00066142,0
1.3832e+07,0.00084143,0.0085853,0
1.2954e+07,0.00092071,0.011263,0
3.3547e+06,0.0015365,0.014224,0
3.9245e+06,0.0017944,0.008645,0
2.3837e+07,0.00079151,0.01705,0
1370.5,0.034387,-0.0050165,0
6.8254e+06,0.001093,0.0010788,0
3.3662e+05,0.00030263,-0.0032697,0
3.817e+07,0.00032434,0.00091599,0
2.8462e+06,0.00015278,-0.001491,0
6.6297e+07,0.00078818,0.016895,0
6.0937e+05,0.0034171,0.021201,0
1.2662e+07,0.00067594,0.0019177,0
1.0724e+05,0.010165,0.022028,0
1.0505e+07,0.00089105,0.0070801,0
6.3161e+06,0.0012344,0.0056217,0
1.821e+07,0.00094132,0.0098098,0
2.6568e+06,0.0016265,0.013364,0
2.6737e+06,0.0023354,0.0086346,0
1.1776e+07,0.00083392,0.0062468,0
1.4622e+07,0.00061617,0.0019962,0
1.7307e+07,0.00030922,-0.00019535,0
1.1999e+06,0.0021736,0.011581,0
2.4292e+07,0.00084974,0.01641,0
1.552e+07,0.00073656,0.0043104,0
4.5162e+07,0.00024632,0.00010645,0
1.9344e+06,0.0033611,0.0056498,0
4.8759e+06,0.0014734,0.0055776,0
3.5141e+06,0.0015313,0.014463,0
1.8216e+07,0.00095053,0.016504,0
1.1029e+05,0.010362,0.011638,0
6.5845e+06,0.0010013,0.013549,0
6.7917e+06,0.0011293,0.015036,0
3.0627e+06,0.0015212,0.013541,0
2.83e+06,0.0016695,0.014076,0
31036,0.017349,0.0026092,0
5.9125e+06,0.001246,0.0068066,0
2.5856e+08,0.00010049,0.0005145,0
3.4802e+05,0.0045318,0.018571,0
8.1857e+06,0.00089523,0.01248,0
5.3104e+06,0.0014309,0.01644,0
5.1693e+06,0.0011818,0.011898,0
2.6616e+07,0.00084287,0.016474,0
1.5019e+05,0.0067611,-0.00023865,0
5.8876e+05,0.0056834,0.0018689,0
12002,0.0062419,-0.0067555,0
1.2596e+07,0.00068044,0.0020971,0
9.3819e+06,0.00089163,0.017061,0
1.0049e+07,0.00092008,0.0056897,0
2.4736e+06,0.0025857,0.006011,0
5.0235e+06,0.00135,0.022702,0
3.6881e+06,0.0017643,0.0071816,0
1.0411e+07,0.0007841,0.0022463,0
1.3896e+07,0.0010304,0.016507,0
1.1665e+07,0.00093577,0.0051423,0
6.0636e+06,0.0012207,0.0066053,0
2.4335e+07,0.00078999,0.011038,0
5.7803e+06,0.0011189,0.014115,0
8.4565e+05,0.0024527,0.012081,0
2.2348e+07,0.00091282,0.016782,0
1.1307e+07,0.00098979,0.010997,0
1109.1,0.033761,0.046444,0
6.309e+05,0.0058665,0.0027414,0
8.0033e+07,0.00078885,0.016956,0
1.0318e+07,0.00078187,0.0021435,0
3.3731e+07,0.00035797,0.0013735,0
2.3394e+06,0.002639,0.0070778,0
9.545e+06,0.00082515,0.0018611,0
3888.5,0.0095247,-0.0099728,0
3.2743e+06,0.0016671,0.014941,0
1.3429e+07,0.00064108,0.00065332,0
2.4105e+06,0.0029187,0.0016854,0
7.9601e+06,0.00094907,0.0025572,0
2.7765e+06,0.0022642,0.0070814,0
6.9786e+05,0.0029053,0.019095,0
2.3941e+08,8.2997e-05,6.6736e-05,0
3.1946e+06,0.0014309,0.012592,0
4.7149e+06,0.0016487,0.0092854,0
3.2971e+06,0.0019688,0.0078862,0
1.4382e+07,0.00091819,0.010929,0
2.2691e+07,0.00083305,0.0095724,0
9.9073e+06,0.00093832,0.0076358,0
2.4686e+06,0.0024271,0.0091533,0
1.0155e+05,0.012557,0.0134,0
9.0581e+06,0.00091021,0.0033643,0
2.5993e+06,0.0026539,0.0034644,0
2.9523e+06,0.0023112,0.0039793,0
1.281e+07,0.0006489,0.00029432,0
1.0255e+06,0.0025553,0.021262,0
7.9541e+06,0.0010338,0.0068568,0
1.9351e+07,0.00082675,0.01603,0
4.6988e+06,0.0014768,0.0026113,0
6.8561e+05,0.0046805,0.00028984,0
1.3538e+07,0.00078985,0.0079236,0
1.3162e+07,0.0010621,0.0099195,0
5.3748e+06,0.0013371,0.0034944,0
5.1368e+06,0.0011508,0.013585,0
4.2933e+06,0.0017553,0.009405,0
1.0934e+05,0.010736,0.0098585,0
1.4939e+07,0.00088452,0.0049893,0
9.6e+06,0.00083633,0.013836,0
1.8225e+06,0.00096725,0.017291,0
1.1756e+07,0.00089679,0.0052519,0
1.2792e+07,0.0007904,0.0058261,0
1.8579e+07,0.00079277,0.011391,0
5.9929e+06,0.001238,0.0069581,0
2.5939e+07,0.00079274,0.010279,0
9.4627e+06,0.00085115,0.014028,0
9.5215e+06,0.0011226,0.016022,0
94109,0.013214,0.011578,0
2.6281e+06,0.0022751,0.0094527,0
2560,0.023329,0.04667,0
271.79,0.013157,-0.0216,0
1.1355e+05,0.0087751,0.014613,0
4.7014e+06,0.0014702,0.0030561,0
5.7967e+06,0.0012824,0.0059924,0
9.3434e+06,0.00092653,0.014823,0
1.3145e+07,0.00092593,0.011203,0
6.4231e+06,0.00099802,0.013018,0
9.9847e+06,0.00098029,0.0052773,0
5.3943e+05,0.003635,0.010799,0
4.0273e+06,0.0013248,0.013731,0
8485.8,0.0082149,-0.0074152,0
4.3878e+06,0.0015361,0.0066266,0
1.0172e+07,0.0011688,0.009648,0
1.1512e+07,0.00072065,0.00077136,0
2.3547e+06,0.0029345,0.0037663,0
6.3854e+06,0.0010603,-3.8542e-05,0
1.5822e+07,0.0007845,0.0046529,0
8.0297e+06,0.001034,0.006225,0
8.8196e+05,0.004123,0.0094139,0
7.5702e+06,0.0011795,0.015662,0
3.2575e+07,0.00035133,0.00073034,0
1.981e+07,0.00090112,0.016362,0
8.8049e+06,0.00087484,0.0012667,0
1136.4,0.046339,0.0081236,0
1.0453e+08,7.4585e-05,-2.828e-05,0
5.0038e+06,0.0011288,-0.00041852,0
2.185e+06,0.0025818,0.0092718,0
7.6058e+05,0.0032064,0.014587,0
1.1452e+07,0.00087011,0.0054565,0
5.7972e+06,0.001085,0.012181,0
3.7267e+06,0.001362,0.013477,0
1.9616e+07,0.00083633,0.010532,0
1.9192e+07,0.00052235,0.0020142,0
2.9944e+06,0.0010504,-0.0011816,0
9.9421e+05,0.0029234,0.016523,0
3843.9,0.01996,-0.0081129,0
3.1742e+05,0.0066885,0.008566,0
8.6035e+06,0.001056,0.008293,0
3.1457e+06,0.001334,-0.00093089,0
3.7393e+06,0.0018321,0.0083992,0
1.6086e+07,0.00089167,0.010836,0
1.5359e+07,0.0008695,0.015841,0
8.3901e+06,0.00095063,0.011954,0
1581.7,0.040555,0.015549,0
9.9906e+06,0.0011428,0.016447,0
1.6988e+06,0.0019217,0.011355,0
6.5558e+06,0.0013425,0.0089743,0
2.436e+06,0.0025455,0.007265,0
6.8044e+06,0.0009709,0.013182,0
4.7679e+06,0.0013141,0.014655,0
3.6435e+05,0.0070585,0.0043848,0
4.2716e+06,0.0016089,0.0029782,0
3.7692e+06,0.0015946,0.015304,0
6.5187e+07,0.0002422,0.0011947,0
15896,0.0086596,-0.0052596,0
2.4558e+07,0.00041963,0.00079858,0
3.1e+06,0.0022412,0.0006145,0
6.2289e+07,0.00024542,0.0011304,0
1.8468e+08,0.00012848,0.00069185,0
6.1661e+06,0.0011922,0.011179,0
6.8688e+06,0.001088,0.014828,0
2.0028e+07,0.00082554,0.010681,0
4.7825e+06,0.0015549,0.0050677,0
1.1705e+07,0.00086167,0.0078479,0
1.3218e+07,0.00078789,0.0075681,0
1.1945e+07,0.00083695,0.0057012,0
2.7589e+06,0.002491,0.0036261,0
1.2221e+05,0.0074976,0.015247,0
1.0142e+07,0.00090643,0.0070097,0
4.8663e+07,0.00030367,0.0018459,0
1.358e+07,0.00056734,5.8871e-05,0
6.2663e+06,0.0012106,0.0072653,0
7.3033e+06,0.0012397,0.010485,0
5.3376e+06,0.0011015,0.012749,0
4.9663e+06,0.0014438,0.0057512,0
4.3643e+06,0.0015831,0.0077671,0
1.2976e+05,0.0073448,0.010931,0
503.82,0.003785,-0.01691,0
1.4993e+07,0.00099982,0.010119,0
97997,0.011798,0.020639,0
4.2749e+06,0.0012455,0.013158,0
6.5154e+05,0.0035603,0.01542,0
8.7169e+05,0.0047887,0.0011707,0
9.1134e+06,0.001213,0.010099,0
2.4702e+07,0.00083091,0.0096974,0
7.3826e+06,0.00076994,-0.0003246,0
1.3276e+06,0.0043599,0.0066349,0
352.04,0.046436,0.042289,0
3.658e+07,0.00034765,0.0015966,0
3.014e+06,0.00091763,0.018316,0
7.556e+05,0.0027566,0.01826,0
1.0978e+07,0.00085892,0.014869,0
3.5102e+06,0.0019371,0.0052884,0
231.77,0.0064195,-0.019656,0
9.4085e+06,0.00094207,0.0064595,0
1.762e+07,0.00071914,0.0045378,0
7.8726e+06,0.00095806,0.0024077,0
1.2011e+07,0.00075044,0.0031777,0
4.501e+06,0.0015479,0.016064,0
1.0918e+07,0.00078721,0.014138,0
9.9207e+06,0.00089444,0.0038384,0
1.354e+07,0.0006434,0.0013046,0
100.24,0.012404,-0.025896,0
1.3783e+07,0.00079223,0.0081523,0
146.38,0.003539,-0.021111,0
4.2252e+06,0.0015851,0.0064275,0
5.5081e+06,0.001307,0.0064396,0
6413.8,0.031791,0.019438,0
4.3044e+07,0.00033356,0.0020229,0
3.2231e+06,0.0020245,0.0058397,0
1.1189e+07,0.00086152,0.0059015,0
1.9754e+07,0.00049084,0.0011673,0
7.0625e+06,0.0010217,0.014334,0
1.7426e+07,0.00078983,0.0089737,0
4.7504e+07,0.00029375,0.0013705,0
9.7548e+06,0.0011544,0.0093908,0
5.0323e+08,7.0421e-05,0.00031047,0
9.8063e+06,0.00086341,0.0032798,0
1.4621e+07,0.00060342,0.0013681,0
4.2552e+07,0.00031752,0.0015353,0
1.1353e+07,0.00092553,0.0085027,0
3.2489e+06,0.0019472,0.009886,0
2.0075e+07,0.00082658,0.01608,0
4.5309e+06,0.0015563,0.0079699,0
9.0946e+05,0.0031052,0.015166,0
2.823e+05,0.0048804,0.015756,0
1.5284e+07,0.0007921,0.0086573,0
9.7813e+06,0.00078992,0.012846,0
6.6669e+06,0.0010096,0.012322,0
6.012e+06,0.0010594,0.013627,0
1.7744e+07,0.00052161,0.00068892,0
4.8133e+07,0.00030016,0.0016188,0
803.3,0.0090681,-0.015626,0
6.3777e+06,0.0011397,0.0029919,0
1791.4,0.0049849,-0.012511,0
7.2e+05,0.0034521,0.016066,0
2.6534e+07,0.00044912,0.0024617,0
109.61,0.036557,-0.023393,0
1.4386e+06,0.0032746,0.0092673,0
6.2402e+06,0.0011025,0.01446,0
1.2986e+07,0.00078845,0.0072984,0
1.164e+07,0.0007922,0.012023,0
1.4075e+07,0.00078795,0.015248,0
2.2961e+07,0.00077911,0.0049524,0
32711,0.010713,-0.0015602,0
1.3543e+07,0.00086116,0.0051572,0
1.1842e+07,0.00085128,0.0077067,0
4.6409e+06,0.0015842,0.0046471,0
7.8221e+06,0.00090993,0.013457,0
1.2949e+07,0.00078799,0.014978,0
2.3229e+06,0.0016603,0.011669,0
1.8504e+06,0.0020577,0.010799,0
3.5417e+06,0.0018265,0.0066701,0
2.0752e+07,0.00046329,0.00040751,0
1.2214e+07,0.00078685,0.014736,0
9.2251e+06,0.0009765,0.0077225,0
9.0137e+06,0.00083657,0.013059,0
5.1248e+06,0.0013792,0.0016739,0
8.9112e+06,0.00097639,0.006025,0
906.83,0.026983,-0.013772,0
1.5659e+07,0.0009099,0.0092835,0
4.3119e+06,0.0013633,0.014417,0
1.9724e+07,0.00060701,0.0038289,0
7.7192e+06,0.0009451,0.013936,0
4.6689e+06,0.0014834,0.0073273,0
1.0632e+07,0.00021187,-0.00047392,0
8.4892e+05,0.0032042,0.0163,0
6.8254e+06,0.0011966,0.0054003,0
3.3492e+06,0.0021073,0.0018092,0
7.7413e+06,0.00096521,0.0019866,0
5.3171e+06,0.0012428,0.011276,0
15.376,0.014785,-0.035304,0
1.6816e+07,0.00080788,0.0048228,0
1.6065e+05,0.0070377,0.018321,0
8.1899e+06,0.001284,0.0098644,0
2.7167e+07,0.0008781,0.016742,0
8.638e+06,0.00099313,0.0072264,0
2.5621e+07,0.00048583,0.0030277,0
8.4031,0.0050688,-0.028888,0
4.7155e+06,0.0013183,-0.00022793,0
9.1276e+06,0.0010095,0.011421,0
3.4095e+07,0.00033092,0.00052071,0
495.74,0.031419,-0.013857,0
1.0163e+07,0.00079017,0.013654,0
1.133e+07,0.00080015,0.0035601,0
1.3473e+07,0.00069262,0.0030338,0
1323.3,0.046703,0.01309,0
9.0617e+06,0.00090889,0.014507,0
1.9845e+07,0.00059757,0.0037691,0
1.535e+07,0.00084876,0.015746,0
1.6567e+07,0.00057718,0.0022203,0
1.2141e+08,0.0001574,0.00059253,0
9.4018e+06,0.0008455,0.013896,0
1.2545e+07,0.00089671,0.015565,0
4.5564e+06,0.001521,0.0022163,0
1.1544e+06,0.0048295,0.0060313,0
6.7617e+06,0.0013051,0.016429,0
9.2481e+06,0.0008457,0.01378,0
1.6149e+06,0.0040458,0.0049861,0
4.7322e+05,0.0052964,0.0094143,0
1.0493e+07,0.00091461,0.0078009,0
6.9493e+06,0.0010731,0.0028099,0
1.4104e+05,0.0090833,0.0046669,0
9.4031e+06,0.00095419,0.015047,0
1.1403e+07,0.00085145,0.0060431,0
40981,0.017566,0.025777,0
9.0271e+05,0.0054385,0.0057168,0
3460.8,0.032621,0.030283,0
1.0322e+07,0.00089515,0.0066944,0
47.142,0.033015,-0.029778,0
3.1266e+05,0.0022996,-0.0028598,0
2.4214e+05,0.0041567,0.011499,0
6.3996e+06,0.0012556,0.01554,0
1.3838e+07,0.0010014,0.010287,0
4.082e+06,0.00058042,-0.0010924,0
4.0977e+07,0.00082835,0.016868,0
1.0347e+07,0.00078733,0.01375,0
1.9927e+07,0.00083681,0.010923,0
1.0076e+07,0.00091622,0.0059495,0
7.3476e+06,0.00094179,0.013397,0
9.6586e+06,0.00082623,0.012429,0
1.6431e+07,0.00055407,0.0010512,0
1.0115e+06,0.0027539,0.017019,0
8.5795e+06,0.0012029,0.016275,0
7.0822e+06,0.0010405,0.0016396,0
5.9923e+06,0.0014802,0.0095615,0
7.3746e+06,0.0010981,0.0059423,0
8.3366e+06,0.0011006,0.005185,0
2.4009e+08,0.00010876,0.00057426,0
1.8855e+06,0.0031673,0.0075229,0
5.4366e+07,0.00025166,0.00054679,0
1.9005e+07,0.000498,0.00057757,0
2.3658e+07,0.00049932,0.0028835,0
1285.1,0.046376,0.018521,0
2.3279e+07,0.00050515,0.0029303,0
7.1254e+06,0.0010509,0.0013036,0
1752.9,0.010997,-0.012871,0
9.8168e+06,0.00029497,-0.00048797,0
1.7552e+06,0.0026357,0.0099244,0
1.8753e+06,0.0036543,0.0040836,0
2.0563e+06,0.0026651,-0.00020675,0
1.1372e+07,0.00072616,0.0019607,0
1.9136e+06,0.0034412,0.0013026,0
1.2165e+07,0.00083599,0.0055296,0
1.2418e+05,0.0090188,0.020434,0
4.0334e+07,0.00029661,0.00041088,0
13536,0.012902,-0.0046064,0
7.1652e+06,0.0011843,0.0052723,0
1.8723e+07,0.00075798,0.0048011,0
6.5496e+06,0.001139,0.00071209,0
8.4885e+06,0.00091771,0.0028839,0
8.4871e+06,0.0011322,0.010646,0
7.935e+06,0.00094777,0.0016644,0
2.1518e+06,0.0016314,0.017116,0
2.8599e+07,0.00036929,0.00045274,0
1.1637e+06,0.00283,0.015979,0
2.8959e+05,0.0048413,0.010763,0
1.2284e+07,0.00091255,0.015593,0
2.8304e+05,0.0049898,0.027642,0
3.452e+06,0.0019062,0.007771,0
2.483e+06,0.0025363,0.0002156,0
1.6952e+07,0.00055346,0.0017938,0
8.4302e+06,0.0010192,0.0075337,0
8.2221e+06,0.0010069,0.011665,0
1.3521e+07,0.0010354,0.016448,0
8.3404e+06,0.0010071,0.0066591,0
2.4211e+06,0.0023983,-0.00015421,0
1.4742e+07,0.00078687,0.0084036,0
4.3581e+07,0.00030564,0.0012997,0
1.1623e+07,0.00072084,0.00062861,0
1.9727e+07,0.00083626,0.011073,0
4.0595e+07,0.00031659,0.0011404,0
4.7607e+07,0.00031216,0.0019054,0
2.9542e+06,0.002176,0.0060934,0
1.6534e+06,0.0039921,0.0025975,0
3.7465,0.011425,-0.041033,0
1.3599e+07,0.00067165,0.0027105,0
8.1646e+06,0.001243,0.0093064,0
8.3995e+06,0.0010644,0.0044349,0
1.0066e+07,0.0009354,0.011645,0
1.783e+07,0.00090003,0.010354,0
8.1304e+06,0.0010256,0.0067071,0
1.8694e+06,0.0020485,0.013934,0
1.7431e+07,0.00059574,0.0030013,0
96975,0.0018221,-0.0043094,0
6.2663e+07,0.00022647,0.00035296,0
1.6782e+07,0.00085426,0.0091686,0
9.3264e+06,0.0010042,0.015365,0
3.6177e+07,0.00036094,0.0019227,0
1.3425e+07,0.00064594,0.0017621,0
1.3384e+07,0.00074448,0.0037883,0
1141,0.011688,-0.014672,0
3802.1,0.036923,0.016199,0
3.8807e+06,0.0017156,0.0076247,0
16997,0.024759,0.024004,0
12253,0.0073078,-0.0064069,0
1.4837e+07,0.00071005,0.003908,0
1.4844e+07,0.00060336,0.0017357,0
24717,0.019886,0.028003,0
4.2862,0.0020098,-0.035594,0
1.2192e+07,0.0010329,0.0093585,0
4.2428e+06,0.0016531,0.0080958,0
1.8585e+07,0.00089835,0.0095547,0
5.2478e+06,0.0011276,0.012359,0
1.0369e+05,0.0077442,0.013224,0
24677,0.010463,-0.0029164,0
1.5114e+07,0.00078802,0.011648,0
2.0129e+06,0.0031822,0.0060862,0
3.0316e+07,0.00039575,0.0018414,0
9.5137e+06,0.0011017,0.0090215,0
8.3276e+06,0.0010829,0.011123,0
7.9842e+06,0.0010579,0.0056589,0
1.2862e+06,0.0014742,0.017803,0
4.2217e+06,0.0015872,0.0071904,0
1.7273e+07,0.00065101,0.0038431,0
1.079e+07,0.00078692,0.012277,0
9.0008e+06,0.00085059,0.012522,0
1.1523e+08,2.1688e-05,-4.8385e-05,0
3.3394e+06,0.0015237,0.011061,0
8.0087e+06,0.00093898,0.0017408,0
4.9783e+06,0.0014614,0.010422,0
2.1796e+07,0.00081871,0.0094605,0
1.8927e+07,0.00050951,0.0014208,0
1.2686e+07,0.0008492,0.0052935,0
9.8526e+05,0.0033827,-0.00074197,0
2.1957e+07,0.00046741,0.0015049,0
1.2241e+07,0.00068761,0.0018618,0
8.5078e+07,0.00020067,0.00086732,0
4.9273e+06,0.0015385,0.0086245,0
97963,0.012715,0.018278,0
7.007e+06,0.0011204,0.0066681,0
1.6735e+07,0.00097161,0.016731,0
8.6651e+05,0.0052994,0.0026856,0
2.3349e+07,0.00082945,0.010291,0
1.7125e+07,0.00082955,0.011379,0
3.996e+07,0.0003109,0.0010246,0
2.9857e+06,0.0015331,0.013412,0
3.3295e+06,0.00080723,0.017197,0
3.6395e+06,0.0017883,0.007308,0
1.9035e+07,0.00063003,0.0039777,0
8.9974e+06,0.00087102,0.013968,0
8.6324e+06,0.0010276,0.0079743,0
1.198e+07,0.00083282,0.0072703,0
6.3441e+06,0.0013457,0.016157,0
4.5144e+06,0.0015514,0.0037351,0
2.8825e+06,0.0024373,0.00090904,0
1.51e+07,0.00092024,0.010583,0
1.2749e+07,0.00078818,0.0066949,0
6.8096e+06,0.00098453,0.012446,0
2.8846e+08,8.9565e-05,0.00017934,0
3.2348e+06,0.0017931,0.015922,0
8.4678e+06,0.00093999,0.014447,0
1.6444e+07,0.00064501,0.0035201,0
1.3485e+07,0.00083681,0.015393,0
1.418e+07,0.0010062,0.016289,0
1.1251e+07,0.00085584,0.0069281,0
1.2048e+07,0.000821,0.0063599,0
2990,0.0017739,-0.01041,0
1.2027e+07,0.00082217,0.0063112,0
8.1799e+07,0.00018296,0.00020766,0
